Date,Round,Rounds / Month,Month,Year,"Cumulative  Strokes",Course,Hole,Club,Type,Dist.,Par,"Feet to Yard Conversion",Distance Range,Shot Distance,PGA Strokes Remaining,Strokes Gained on PGA,"% Gain",Strokes Gained on my Average,"% Gain2",Proximity Percentage compared to start distance,Green Hit,Fairway Hit,Strokes / Hole,GIR,GIRP,Par Comp.,Albatros,Eagle,Birdie,Par3,Bogey,Double Bogey,Double Bogey +,Putts per hole,Score per hole,Score per round,Pick up score,Notes
27/05/2018,11,7,5,2018,56,Lahinch (W),14,7I,RECOVERY,200,,200,200 - 219 yards,112,3.87,0.1,0.1,0.299823529,0.299823529,0.44,0,,2,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,57,Lahinch (W),14,60,FAIRWAY,88,,88,80 - 99 yards,53,2.77,-0.78,-0.78,-0.702653061,-0.702653061,0.397727273,0,,3,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,58,Lahinch (W),14,8I,FAIRWAY,35,,35,20 - 39 yards,25,2.55,-0.43,-0.43,-0.352653061,-0.352653061,0.285714286,1,,4,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,59,Lahinch (W),14,P,GREEN,30,,10,21-30,9,1.98,-0.06,-0.06,0.040778607,0.040778607,0.1,,,5,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,60,Lahinch (W),14,P,GREEN,3,4,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,6,0,0,2,,,,,,1,,2,6,,0,0
27/05/2018,11,7,5,2018,61,Lahinch (W),15,D,TEE SHOT,411,4,411,400 - 419 yards,211,4.0065,-0.4135,-0.4135,-0.239065598,-0.239065598,0.486618005,0,0,1,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,62,Lahinch (W),15,4I,ROUGH,200,,200,200 - 219 yards,178,3.42,0,0,0.101061441,0.101061441,0.11,0,,2,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,63,Lahinch (W),15,P,FAIRWAY,22,,22,20 - 39 yards,15.66666667,2.42,-0.45,-0.45,-0.372653061,-0.372653061,0.287878788,1,,3,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,64,Lahinch (W),15,P,GREEN,19,4,6.333333333,16-20,6.333333333,1.87,0.87,0.87,0.970778607,0.970778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
27/05/2018,11,7,5,2018,65,Lahinch (W),16,5I,TEE SHOT,191,3,191,180 - 199 yards,165,3.0885,-0.5585,-0.5585,-0.384065598,-0.384065598,0.136125654,0,,1,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,66,Lahinch (W),16,60,ROUGH,26,,26,20 - 39 yards,12,2.647,-0.621,-0.621,-0.519938559,-0.519938559,0.538461538,0,,2,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,67,Lahinch (W),16,P,FAIRWAY,14,,14,0 - 19 yards,13,2.268,0.228,0.228,0.305346939,0.305346939,0.071428571,1,,3,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,68,Lahinch (W),16,P,GREEN,3,3,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,4,0,0,1,,,,,1,,,1,4,,0,0
27/05/2018,11,7,5,2018,69,Lahinch (W),17,D,TEE SHOT,400,4,400,400 - 419 yards,262,3.99,0.086,0.086,0.260434402,0.260434402,0.345,0,1,1,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,70,Lahinch (W),17,PW,FAIRWAY,138,,138,120 - 139 yards,133.3333333,2.904,0.158,0.158,0.235346939,0.235346939,0.033816425,1,,2,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,71,Lahinch (W),17,P,GREEN,14,4,4.666666667,Nov-15,4.666666667,1.746,0.746,0.746,0.846778607,0.846778607,0,,,3,1,1,-1,,,1,,,,,1,3,,0,0
27/05/2018,11,7,5,2018,72,Lahinch (W),18,D,TEE SHOT,499,5,499,480 - 499 yards,271,4.4035,0.0315,0.0315,0.205934402,0.205934402,0.456913828,0,1,1,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,73,Lahinch (W),18,3W,FAIRWAY,228,,228,220 - 239 yards,211,3.372,-0.128,-0.128,-0.050653061,-0.050653061,0.074561404,0,,2,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,74,Lahinch (W),18,60,SAND,17,,17,0 - 19 yards,1,2.5,-0.812,-0.812,-0.589974359,-0.589974359,0.941176471,0,,3,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,75,Lahinch (W),18,P,FAIRWAY,16,,16,0 - 19 yards,15.66666667,2.312,0.302,0.302,0.379346939,0.379346939,0.020833333,1,,4,,,,,,,,,,,,,,0,0
27/05/2018,11,7,5,2018,76,Lahinch (W),18,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,0,,,,1,,,,1,5,76,0,0
02/06/2018,12,1,6,2018,1,Lahinch (W),1,D,TEE SHOT,388,4,388,380 - 399 yards,283,3.972,-0.063,-0.063,0.111434402,0.111434402,0.270618557,0,0,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,2,Lahinch (W),1,54,ROUGH,105,,105,100 - 119 yards,98.66666667,3.035,0.165,0.165,0.266061441,0.266061441,0.06031746,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,3,Lahinch (W),1,P,GREEN,19,,6.333333333,16-20,5.666666667,1.87,-0.14,-0.14,-0.039221393,-0.039221393,0.105263158,,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,4,Lahinch (W),1,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
02/06/2018,12,1,6,2018,5,Lahinch (W),2,D,TEE SHOT,501,5,501,500 - 519 yards,262,4.4165,-0.027,-0.027,0.147434402,0.147434402,0.477045908,0,1,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,6,Lahinch (W),2,4I,FAIRWAY,239,,239,220 - 239 yards,158,3.4435,-0.309,-0.309,-0.231653061,-0.231653061,0.338912134,0,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,7,Lahinch (W),2,60,FAIRWAY,81,,81,80 - 99 yards,77.66666667,2.7525,0.1425,0.1425,0.219846939,0.219846939,0.041152263,1,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,8,Lahinch (W),2,P,GREEN,10,,3.333333333,10,3,1.61,-0.4,-0.4,-0.299221393,-0.299221393,0.1,,,4,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,9,Lahinch (W),2,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
02/06/2018,12,1,6,2018,10,Lahinch (W),3,3W,TEE SHOT,399,4,399,380 - 399 yards,201,3.9885,-0.1905,-0.1905,-0.016065598,-0.016065598,0.496240602,0,1,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,11,Lahinch (W),3,6I,FAIRWAY,198,,198,180 - 199 yards,183.3333333,3.179,0.087,0.087,0.164346939,0.164346939,0.074074074,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,12,Lahinch (W),3,P,GREEN,44,,14.66666667,41-60,10.33333333,2.092,-0.62,-0.62,-0.519221393,-0.519221393,0.295454545,,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,13,Lahinch (W),3,P,GREEN,13,,4.333333333,Nov-15,3.333333333,1.712,-0.328,-0.328,-0.227221393,-0.227221393,0.230769231,,,4,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,14,Lahinch (W),3,P,GREEN,3,,1,3,0.666666667,1.04,-0.97,-0.97,-0.869221393,-0.869221393,0.333333333,,,5,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,15,Lahinch (W),3,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,1,1,2,,,,,,1,,4,6,,0,0
02/06/2018,12,1,6,2018,16,Lahinch (W),4,D,TEE SHOT,511,5,511,500 - 519 yards,277,4.4815,-0.1255,-0.1255,0.048934402,0.048934402,0.457925636,0,0,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,17,Lahinch (W),4,4I,ROUGH,234,,234,220 - 239 yards,212,3.607,-0.002,-0.002,0.099061441,0.099061441,0.094017094,0,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,18,Lahinch (W),4,60,ROUGH,22,,22,20 - 39 yards,16.33333333,2.609,-0.216,-0.216,-0.114938559,-0.114938559,0.257575758,1,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,19,Lahinch (W),4,P,GREEN,17,,5.666666667,16-20,5.333333333,1.825,-0.185,-0.185,-0.084221393,-0.084221393,0.058823529,,,4,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,20,Lahinch (W),4,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
02/06/2018,12,1,6,2018,21,Lahinch (W),5,8I,TEE SHOT,158,3,158,140 - 159 yards,143,2.988,-0.482,-0.482,-0.307565598,-0.307565598,0.094936709,0,,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,22,Lahinch (W),5,60,ROUGH,15,,15,0 - 19 yards,12.33333333,2.47,-0.03,-0.03,0.071061441,0.071061441,0.177777778,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,23,Lahinch (W),5,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,24,Lahinch (W),5,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,1,,,,,1,,,2,4,,0,0
02/06/2018,12,1,6,2018,25,Lahinch (W),6,3W,TEE SHOT,411,4,411,400 - 419 yards,270,4.0065,0.093,0.093,0.267434402,0.267434402,0.343065693,0,1,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,26,Lahinch (W),6,50,FAIRWAY,141,,141,140 - 159 yards,130.6666667,2.9135,-0.0745,-0.0745,0.002846939,0.002846939,0.073286052,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,27,Lahinch (W),6,P,GREEN,31,,10.33333333,31-40,9,1.988,-0.142,-0.142,-0.041221393,-0.041221393,0.129032258,,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,28,Lahinch (W),6,P,GREEN,4,4,1.333333333,4,1.333333333,1.13,0.13,0.13,0.230778607,0.230778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
02/06/2018,12,1,6,2018,29,Lahinch (W),7,3W,TEE SHOT,411,4,411,400 - 419 yards,243,4.0065,-0.0135,-0.0135,0.160934402,0.160934402,0.408759124,0,1,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,30,Lahinch (W),7,7I,FAIRWAY,168,,168,160 - 179 yards,164,3.02,0.342,0.342,0.419346939,0.419346939,0.023809524,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,31,Lahinch (W),7,P,GREEN,12,,4,Nov-15,3.666666667,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.083333333,,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,32,Lahinch (W),7,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
02/06/2018,12,1,6,2018,33,Lahinch (W),8,7I,TEE SHOT,178,3,178,160 - 179 yards,162,3.044,-0.446,-0.446,-0.271565598,-0.271565598,0.08988764,0,,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,34,Lahinch (W),8,60,SAND,16,,16,0 - 19 yards,13.33333333,2.49,-0.01,-0.01,0.212025641,0.212025641,0.166666667,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,35,Lahinch (W),8,P,GREEN,8,3,2.666666667,8,2.666666667,1.5,0.5,0.5,0.600778607,0.600778607,0,,,3,0,1,0,,,,1,,,,1,3,,0,0
02/06/2018,12,1,6,2018,36,Lahinch (W),9,D,TEE SHOT,377,4,377,360 - 379 yards,273,3.954,0.144,0.144,0.318434402,0.318434402,0.275862069,0,1,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,37,Lahinch (W),9,54,FAIRWAY,104,4,104,100 - 119 yards,104,2.81,1.81,1.81,1.887346939,1.887346939,0,,,2,,,-2,,1,,,,,,0,2,,0,0
02/06/2018,12,1,6,2018,38,Lahinch (W),10,D,TEE SHOT,424,4,424,420 - 439 yards,262,4.032,-0.206,-0.206,-0.031565598,-0.031565598,0.382075472,0,0,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,39,Lahinch (W),10,8I,ROUGH,162,,162,160 - 179 yards,126,3.238,-0.322,-0.322,-0.220938559,-0.220938559,0.222222222,0,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,40,Lahinch (W),10,60,FAIRWAY,36,,36,20 - 39 yards,33.66666667,2.56,0.14,0.14,0.217346939,0.217346939,0.064814815,1,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,41,Lahinch (W),10,P,GREEN,7,4,2.333333333,7,2.333333333,1.42,0.42,0.42,0.520778607,0.520778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
02/06/2018,12,1,6,2018,42,Lahinch (W),11,PW,TEE SHOT,158,3,158,140 - 159 yards,147,2.988,-0.452,-0.452,-0.277565598,-0.277565598,0.069620253,0,,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,43,Lahinch (W),11,60,SAND,11,,11,0 - 19 yards,10,2.44,0.4,0.4,0.622025641,0.622025641,0.090909091,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,44,Lahinch (W),11,P,GREEN,3,3,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,3,0,1,0,,,,1,,,,1,3,,0,0
02/06/2018,12,1,6,2018,45,Lahinch (W),12,D,TEE SHOT,516,5,516,500 - 519 yards,273,4.514,-0.465,-0.465,-0.290565598,-0.290565598,0.470930233,0,0,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,46,Lahinch (W),12,7I,RECOVERY,243,,243,240 - 259 yards,44,3.979,-0.4355,-0.4355,-0.235676471,-0.235676471,0.818930041,0,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,47,Lahinch (W),12,4I,ROUGH,199,,199,180 - 199 yards,177,3.4145,-0.0055,-0.0055,0.095561441,0.095561441,0.110552764,0,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,48,Lahinch (W),12,P,FAIRWAY,22,,22,20 - 39 yards,18,2.42,-0.258,-0.258,-0.180653061,-0.180653061,0.181818182,1,,4,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,49,Lahinch (W),12,P,GREEN,12,,4,Nov-15,3.666666667,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.083333333,,,5,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,50,Lahinch (W),12,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,0,1,1,,,,,1,,,2,6,,0,0
02/06/2018,12,1,6,2018,51,Lahinch (W),13,D,TEE SHOT,282,4,282,280 - 299 yards,269,3.656,0.41,0.41,0.584434402,0.584434402,0.046099291,0,1,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,52,Lahinch (W),13,P,FAIRWAY,13,,13,0 - 19 yards,12.66666667,2.246,0.236,0.236,0.313346939,0.313346939,0.025641026,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,53,Lahinch (W),13,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,3,1,1,-1,,,1,,,,,1,3,,0,0
02/06/2018,12,1,6,2018,54,Lahinch (W),14,D,TEE SHOT,405,4,405,400 - 419 yards,219,3.9975,-0.8375,-0.8375,-0.663065598,-0.663065598,0.459259259,0,0,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,55,Lahinch (W),14,7I,RECOVERY,186,,186,180 - 199 yards,110,3.835,0.095,0.095,0.294823529,0.294823529,0.408602151,0,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,56,Lahinch (W),14,60,FAIRWAY,76,,76,60 - 79 yards,72,2.74,0.062,0.062,0.139346939,0.139346939,0.052631579,1,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,57,Lahinch (W),14,P,GREEN,12,,4,Nov-15,3.666666667,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.083333333,,,4,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,58,Lahinch (W),14,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
02/06/2018,12,1,6,2018,59,Lahinch (W),15,D,TEE SHOT,411,4,411,400 - 419 yards,228,4.0065,-0.09,-0.09,0.084434402,0.084434402,0.445255474,0,1,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,60,Lahinch (W),15,7I,FAIRWAY,183,,183,180 - 199 yards,170.3333333,3.0965,0.0525,0.0525,0.129846939,0.129846939,0.069216758,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,61,Lahinch (W),15,P,GREEN,38,,12.66666667,31-40,10,2.044,-0.456,-0.456,-0.355221393,-0.355221393,0.210526316,,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,62,Lahinch (W),15,P,GREEN,8,4,2.666666667,8,2.666666667,1.5,0.5,0.5,0.600778607,0.600778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
02/06/2018,12,1,6,2018,63,Lahinch (W),16,7I,TEE SHOT,201,3,201,200 - 219 yards,175,3.1225,-0.5245,-0.5245,-0.350065598,-0.350065598,0.129353234,0,,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,64,Lahinch (W),16,60,ROUGH,26,,26,20 - 39 yards,21.33333333,2.647,-0.099,-0.099,0.002061441,0.002061441,0.179487179,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,65,Lahinch (W),16,P,GREEN,14,,4.666666667,Nov-15,4.333333333,1.746,-0.264,-0.264,-0.163221393,-0.163221393,0.071428571,,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,66,Lahinch (W),16,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,1,,,,,1,,,2,4,,0,0
02/06/2018,12,1,6,2018,67,Lahinch (W),17,D,TEE SHOT,400,4,400,400 - 419 yards,262,3.99,-0.153,-0.153,0.021434402,0.021434402,0.345,0,0,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,68,Lahinch (W),17,PW,ROUGH,138,,138,120 - 139 yards,132.3333333,3.143,0.318,0.318,0.419061441,0.419061441,0.041062802,1,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,69,Lahinch (W),17,P,GREEN,17,4,5.666666667,16-20,5.666666667,1.825,0.825,0.825,0.925778607,0.925778607,0,,,3,1,1,-1,,,1,,,,,1,3,,0,0
02/06/2018,12,1,6,2018,70,Lahinch (W),18,D,TEE SHOT,504,5,504,500 - 519 yards,276,4.436,-0.138,-0.138,0.036434402,0.036434402,0.452380952,0,0,1,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,71,Lahinch (W),18,3W,ROUGH,228,,228,220 - 239 yards,206,3.574,0.015,0.015,0.116061441,0.116061441,0.096491228,0,,2,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,72,Lahinch (W),18,60,SAND,22,,22,20 - 39 yards,10,2.559,-0.833,-0.833,-0.610974359,-0.610974359,0.545454545,0,,3,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,73,Lahinch (W),18,60,ROUGH,12,,12,0 - 19 yards,10.66666667,2.392,0.262,0.262,0.363061441,0.363061441,0.111111111,1,,4,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,74,Lahinch (W),18,P,GREEN,4,,1.333333333,4,1,1.13,-0.88,-0.88,-0.779221393,-0.779221393,0.25,,,5,,,,,,,,,,,,,,0,0
02/06/2018,12,1,6,2018,75,Lahinch (W),18,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,0,1,1,,,,,1,,,2,6,75,0,0
04/06/2018,13,2,6,2018,1,Lahinch (W),1,D,TEE SHOT,388,4,388,380 - 399 yards,274,3.972,-0.09,-0.09,0.084434402,0.084434402,0.293814433,0,0,1,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,2,Lahinch (W),1,50,ROUGH,114,,114,100 - 119 yards,102,3.062,-0.33,-0.33,-0.228938559,-0.228938559,0.105263158,0,,2,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,3,Lahinch (W),1,60,ROUGH,12,,12,0 - 19 yards,10,2.392,0.052,0.052,0.153061441,0.153061441,0.166666667,1,,3,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,4,Lahinch (W),1,P,GREEN,6,,2,6,1.666666667,1.34,-0.67,-0.67,-0.569221393,-0.569221393,0.166666667,,,4,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,5,Lahinch (W),1,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
04/06/2018,13,2,6,2018,6,Lahinch (W),2,D,TEE SHOT,501,5,501,500 - 519 yards,282,4.4165,-0.108,-0.108,0.066434402,0.066434402,0.437125749,0,0,1,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,7,Lahinch (W),2,5W,ROUGH,219,,219,200 - 219 yards,200,3.5245,-0.0415,-0.0415,0.059561441,0.059561441,0.086757991,0,,2,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,8,Lahinch (W),2,PW,ROUGH,19,,19,0 - 19 yards,16,2.566,0.006,0.006,0.107061441,0.107061441,0.157894737,1,,3,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,9,Lahinch (W),2,P,GREEN,9,,3,9,2.333333333,1.56,-0.45,-0.45,-0.349221393,-0.349221393,0.222222222,,,4,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,10,Lahinch (W),2,P,GREEN,2,5,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
04/06/2018,13,2,6,2018,11,Lahinch (W),3,3W,TEE SHOT,399,4,399,380 - 399 yards,251,3.9885,-0.1935,-0.1935,-0.019065598,-0.019065598,0.370927318,0,0,1,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,12,Lahinch (W),3,PW,ROUGH,148,,148,140 - 159 yards,133,3.182,-0.298,-0.298,-0.196938559,-0.196938559,0.101351351,0,,2,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,13,Lahinch (W),3,60,SAND,15,,15,0 - 19 yards,14,2.48,0.44,0.44,0.662025641,0.662025641,0.066666667,1,,3,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,14,Lahinch (W),3,P,GREEN,3,4,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
04/06/2018,13,2,6,2018,15,Lahinch (W),4,D,TEE SHOT,511,5,511,500 - 519 yards,289,4.4815,-0.0595,-0.0595,0.114934402,0.114934402,0.43444227,0,0,1,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,16,Lahinch (W),4,8I,ROUGH,222,,222,220 - 239 yards,107,3.541,-0.524,-0.524,-0.422938559,-0.422938559,0.518018018,0,,2,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,17,Lahinch (W),4,54,ROUGH,115,,115,100 - 119 yards,107,3.065,0.147,0.147,0.248061441,0.248061441,0.069565217,1,,3,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,18,Lahinch (W),4,P,GREEN,24,,8,21-30,6.666666667,1.918,-0.212,-0.212,-0.111221393,-0.111221393,0.166666667,,,4,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,19,Lahinch (W),4,P,GREEN,4,,1.333333333,4,1,1.13,-0.88,-0.88,-0.779221393,-0.779221393,0.25,,,5,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,20,Lahinch (W),4,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,1,1,1,,,,,1,,,3,6,,0,0
04/06/2018,13,2,6,2018,21,Lahinch (W),5,8I,TEE SHOT,158,3,158,140 - 159 yards,136,2.988,-0.621,-0.621,-0.446565598,-0.446565598,0.139240506,0,,1,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,22,Lahinch (W),5,60,ROUGH,22,,22,20 - 39 yards,10,2.609,-0.783,-0.783,-0.681938559,-0.681938559,0.545454545,0,,2,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,23,Lahinch (W),5,60,ROUGH,12,,12,0 - 19 yards,7.333333333,2.392,-0.354,-0.354,-0.252938559,-0.252938559,0.388888889,1,,3,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,24,Lahinch (W),5,P,GREEN,14,,4.666666667,Nov-15,4,1.746,-0.264,-0.264,-0.163221393,-0.163221393,0.142857143,,,4,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,25,Lahinch (W),5,P,GREEN,2,3,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,0,2,,,,,,1,,2,5,,0,0
04/06/2018,13,2,6,2018,26,Lahinch (W),6,D,TEE SHOT,411,4,411,400 - 419 yards,232,4.0065,-0.2995,-0.2995,-0.125065598,-0.125065598,0.435523114,0,0,1,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,27,Lahinch (W),6,8I,ROUGH,179,,179,160 - 179 yards,101,3.306,-0.649,-0.649,-0.547938559,-0.547938559,0.43575419,0,,2,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,28,Lahinch (W),6,60,ROUGH,78,,78,60 - 79 yards,76.66666667,2.955,0.825,0.825,0.926061441,0.926061441,0.017094017,1,,3,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,29,Lahinch (W),6,P,GREEN,4,,1.333333333,4,1,1.13,-0.88,-0.88,-0.779221393,-0.779221393,0.25,,,4,,,,,,,,,,,,,,0,0
04/06/2018,13,2,6,2018,30,Lahinch (W),6,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
04/06/2018,13,2,6,2018,31,Lahinch (W),7,D,TEE SHOT,411,4,411,400 - 419 yards,254,4.0065,-0.2115,-0.2115,-0.037065598,-0.037065598,0.381995134,0,0,1,,,,,,,,,,,,,,0,0
